gene	avg_logFC	pval
wtrw	4.178499698638916	0.0
CG16743	4.052090644836426	7.732353586732319e-308
axo	3.138557195663452	8.804109230624283e-295
CG42613	3.2651214599609375	7.470314837955096e-293
trol	2.6637706756591797	2.675170085776922e-256
CG9657	2.905447006225586	2.8554213915316827e-248
ClC-a	3.3136463165283203	5.6010734316900464e-245
List	3.0288500785827637	2.2686611944542856e-242
CG12177	2.5537514686584473	6.190257241107994e-235
mgl	2.6490681171417236	1.0948438729835902e-228
Ugt35b	2.7529399394989014	1.0761839204310585e-223
CG9507	2.6327412128448486	4.119369753600521e-205
CG31676	2.628398895263672	7.474044077636573e-199
CG31663	2.582515239715576	3.253655575122311e-197
CG7888	1.9841059446334839	1.4631487548800443e-185
bnb	2.2340338230133057	6.769617946660227e-182
Invadolysin	2.097905397415161	1.753006757156248e-180
BM-40-SPARC	2.3205559253692627	1.0470490191040378e-176
CG7084	2.447356700897217	3.1556759594038327e-173
Ork1	4.073690414428711	4.350708760511618e-170
CG30197	2.54891300201416	2.082400491304796e-169
CG5895	2.1563756465911865	3.7731628580379856e-166
Dop1R1	2.5259716510772705	8.936423503221157e-164
hoe1	2.215794563293457	1.3084675579476265e-161
CG31869	3.069453477859497	2.802710384471266e-158
CG32521	1.4276392459869385	8.518897229629061e-157
CG10960	2.357996702194214	1.3408819817160801e-156
Npc2a	2.1146435737609863	1.7930114247265637e-154
CG3940	2.1066019535064697	1.520718071342343e-152
zyd	2.21958589553833	5.209025637932008e-152
Oatp58Dc	2.4004409313201904	5.4484279947122254e-148
nrv2	1.6745405197143555	6.499937192930311e-145
CG6040	2.870941638946533	1.8045229402895597e-144
CG31619	2.3118815422058105	9.987955375343911e-144
dally	1.8927116394042969	1.0607415905493443e-131
Spn43Ab	1.9604277610778809	2.3095224728120754e-129
Pkn	1.8328839540481567	2.122035426393567e-126
uzip	1.7479897737503052	3.7717048348199515e-126
CG6356	2.5863046646118164	3.3346966627620434e-122
CG5758	1.1049768924713135	4.0561615909464377e-122
CG42235	2.1614890098571777	9.915577779939446e-120
Ten-a	1.7007079124450684	6.092744562339979e-118
CR45161	1.8633826971054077	6.675678957642976e-118
Eaat2	2.239746570587158	1.7942035116195346e-117
CG14945	1.6646217107772827	1.9100222636862286e-115
Inx3	2.2951903343200684	2.154087385168259e-114
MESK2	1.4076542854309082	1.2683783684082468e-113
Picot	1.9106743335723877	1.7537488787509461e-112
CG6218	1.8821080923080444	3.425832312757107e-112
CG5404	2.2411818504333496	3.1787791986117376e-111
CG9932	1.6171340942382812	8.371489390068597e-107
Dscam1	1.573853850364685	3.4843755906423603e-106
CG31248	2.129985809326172	1.7123684782567465e-104
Cyp1	1.0555431842803955	3.1982831890755855e-104
Mal-A5	2.248049259185791	5.212543397651784e-101
Cg25C	1.7605277299880981	9.398775094043163e-101
CAP	1.669687271118164	1.9321284906078252e-100
ana	2.063767671585083	5.824471681054978e-98
Idgf3	1.6940886974334717	8.932028259731428e-98
Ilp6	2.351332902908325	2.5057159720520047e-96
CG6723	1.6528828144073486	2.867754783982164e-94
Acsl	1.5971832275390625	4.518810575084988e-94
CDase	1.982073426246643	2.309899224128992e-93
CG9377	3.6345791816711426	3.5946022710357735e-93
CLIP-190	1.2683286666870117	2.4169561731645004e-91
HDAC6	2.063533306121826	6.167186540014573e-91
GstD9	1.9507907629013062	2.4478731756955352e-89
Fas1	1.060495138168335	5.132650327386318e-89
vkg	1.677129864692688	1.171738151074873e-88
CR44998	2.732354164123535	2.985446298609586e-88
CG2277	1.7753123044967651	1.1998152785305573e-87
vvl	1.8595834970474243	1.570947003413842e-86
CG15630	1.7051504850387573	2.4024305385773548e-86
Sod3	1.418749213218689	5.643603071424273e-85
CG4829	1.4178327322006226	4.451307987532419e-78
Nrg	1.5256022214889526	8.074209226582847e-78
Nop17l	1.787200927734375	1.1006780712481522e-77
CG8369	1.4437181949615479	4.831599304704874e-77
GlcAT-P	1.319228172302246	2.328401786015546e-75
DNaseII	2.4228644371032715	3.4046668880812286e-75
CR43259	1.9775240421295166	1.699589403402145e-74
CG2254	2.800342559814453	3.2426736632644796e-73
Tequila	2.082019805908203	5.425185952341477e-72
ninaB	1.4713611602783203	4.2668086305222075e-69
Csas	1.4268115758895874	7.067370461615267e-69
Dbi	1.4706066846847534	1.9189324703966603e-67
CG31706	1.3895127773284912	8.026622372453933e-67
Irk2	1.2734582424163818	2.484117039269754e-66
CG16974	1.7230111360549927	1.896648587651104e-65
CG7442	2.376870632171631	2.2797472343483376e-65
GLaz	2.3173630237579346	6.152162153645486e-65
CG33080	2.6201658248901367	3.871425799639294e-63
tkv	1.680687427520752	3.906822597301731e-61
InR	1.2823244333267212	2.1478961375227575e-60
ced-6	1.3398245573043823	2.557770341319615e-60
Atpalpha	0.5352640748023987	7.962497888167571e-60
pyd	1.644204020500183	1.3477063097136051e-59
CG33970	2.618150472640991	1.5714415199715494e-59
rdgB	1.2717679738998413	1.7172599496026496e-59
CG8312	1.946581244468689	3.70448121567692e-59
CG42709	2.6214208602905273	8.426108360668214e-59
Cyp6a13	1.5448375940322876	8.713544558504423e-59
CG12269	1.3902024030685425	1.4043266402747363e-58
Proc-R	1.8032594919204712	9.144714463782115e-58
N	1.1292072534561157	1.367797728410899e-57
Tsp66E	1.4941885471343994	8.688460856225254e-57
CR17025	1.410003662109375	1.2316572668280084e-56
CG44325	2.5676751136779785	3.1317166260719317e-56
CG11407	1.803074836730957	1.080970633253656e-55
CG5254	1.6812301874160767	1.9929599126822225e-55
heph	1.1132571697235107	3.377495317814994e-55
GstS1	1.880280613899231	4.222548649453952e-55
Fie	1.105500340461731	8.37341931470069e-55
18w	3.4083175659179688	3.066767391635696e-54
nuf	1.1679140329360962	5.834276309828934e-54
RpL41	0.6923653483390808	8.9306340517234e-54
ImpE1	2.7593207359313965	1.791153068041612e-53
Orct	1.914506196975708	5.311310581854984e-53
vir-1	0.9447777271270752	9.334688126973906e-53
CG6357	1.0886619091033936	1.8293653314134824e-52
sgl	1.6645135879516602	4.575800032401672e-52
CG10513	2.129394292831421	2.0402445375008619e-50
mav	1.9104816913604736	9.971573678036866e-50
pcs	1.171710729598999	2.3211272502906334e-49
Tsf1	1.3169001340866089	2.435187742971472e-49
Timp	1.2227306365966797	2.9741409692488657e-49
CG9471	1.4758028984069824	3.935929873370659e-49
Fim	1.2109156847000122	1.6079228237329825e-48
CG31100	2.4300224781036377	5.590100988426504e-48
santa-maria	1.3892277479171753	1.3874777227258862e-47
CG1213	2.936782121658325	1.0676357807860514e-46
CG10514	2.349186420440674	1.1596391946567436e-46
CAH1	1.0273388624191284	1.1234096626686849e-45
CG10311	1.5149868726730347	1.7833501315639346e-45
CG31999	2.6703081130981445	2.976935957677396e-45
nemy	1.813733458518982	5.145322637970863e-45
CG43313	2.0071189403533936	6.536015071806776e-45
sick	1.55316162109375	1.816775523472375e-44
Ssk	1.7346876859664917	3.4068651786350597e-44
CG12730	0.9986379742622375	4.663464281747756e-44
MYPT-75D	1.3496848344802856	5.674904676980502e-44
Cyp6w1	2.0271828174591064	2.136149714511399e-43
Treh	1.120303750038147	7.451524526242595e-42
CG9436	1.6600550413131714	1.1756882987598594e-41
MtnA	1.0296579599380493	5.383270924412261e-41
Hnf4	1.1706641912460327	5.844672527202921e-41
CG17841	0.8249893188476562	1.005090552281098e-40
mfas	0.923279881477356	7.217969772915623e-40
wdp	1.9720453023910522	1.4454484611005088e-39
CG2852	0.9067341685295105	1.485540018046393e-39
CR34335	0.5004210472106934	4.00752552906569e-39
drongo	1.4651110172271729	7.331276442739576e-39
CG12926	1.3065522909164429	9.053814764392026e-38
Abl	0.8687513470649719	5.188151845004734e-37
LpR2	1.3305882215499878	1.4648915152214583e-36
Msr-110	1.1751829385757446	1.689220211602581e-36
CG9686	1.440751552581787	2.353149661888715e-36
CG9917	1.0359874963760376	6.074866776094744e-36
spri	1.2222164869308472	3.1135207312627395e-35
ine	1.2854409217834473	4.136081555643956e-35
CG18659	1.5075886249542236	5.60651140379013e-35
aop	1.0519734621047974	7.514015321785422e-35
LRP1	1.2580195665359497	7.604598249859784e-35
CG42666	1.5159651041030884	3.7611750700030155e-34
CG31751	1.426119089126587	4.5103668683920085e-34
CG15201	1.1077131032943726	6.668078345465061e-34
Gclc	1.237553358078003	8.250100036597747e-34
CG3328	1.5628762245178223	1.6691891564490926e-33
Mgat2	1.3554763793945312	3.8498160814606304e-33
CG42389	0.8217690587043762	5.817576080684328e-33
CG8112	2.7065460681915283	7.653848479495327e-33
gem	0.9297129511833191	1.6797248436640026e-32
RpS29	0.44189372658729553	2.3271405357322292e-32
CG10077	0.7327052354812622	6.904064087606632e-32
CG10352	1.3776813745498657	1.1561325610941163e-31
Tsp42Ef	1.4769768714904785	2.133173090210008e-31
CG4409	1.1809301376342773	3.2578067330465556e-31
Past1	1.6102534532546997	5.344797621045781e-31
CG18135	1.370696783065796	1.2098620682113495e-30
CG14777	0.9521182179450989	2.060204465493072e-30
CG5321	2.8345353603363037	2.7205791656518715e-30
Tal	1.0894187688827515	3.480762117320361e-30
moody	1.1849321126937866	3.605040221752234e-30
CG9486	1.1834322214126587	9.296726728930443e-30
CG9220	2.076683521270752	4.5366620842784574e-29
NFAT	0.7826098203659058	6.66968443023486e-29
Aldh	0.9283609986305237	1.9398014545321786e-27
Gel	1.1791465282440186	2.4731487382901628e-27
CG30069	1.2882717847824097	3.261081399169538e-27
CalpB	1.2902100086212158	1.7766522099459083e-26
CG11155	0.8075727224349976	1.864624042243703e-26
CG32103	0.8536776304244995	2.2678970814497657e-26
RpL15	0.3489210903644562	3.061131412236598e-26
trx	0.7726048231124878	1.686675509112568e-25
ct	0.8301224708557129	2.736108289691407e-25
CG30285	0.8818669319152832	1.582348096866893e-24
fng	0.8546478748321533	3.322412328301653e-24
CG7737	1.201828122138977	5.267288201083352e-24
Mmp1	2.0868141651153564	1.1761166123811334e-23
MESR3	1.9340468645095825	2.734241957845439e-23
CG1648	0.9554078578948975	3.7779777503700594e-23
CG14153	2.5799553394317627	6.345213819513807e-23
CG9691	1.4094302654266357	7.281702827272938e-23
CG11007	1.590267539024353	7.440286770686253e-23
CG2680	1.52596914768219	1.0834038330836401e-22
Hydr1	1.2043880224227905	2.2428606373869965e-22
CG12484	0.8409644365310669	3.728669593732576e-22
CG2765	1.0374544858932495	4.728434174951854e-22
CG10433	0.6555207371711731	5.439367869100494e-22
CG31344	1.4804068803787231	5.779814396852943e-22
par-1	0.5977697372436523	1.0294452204597683e-21
CG31300	3.329375743865967	1.1863114079004754e-21
RpL22	0.601378321647644	1.2176649127858122e-21
Dmtn	1.1991496086120605	1.6669756371529025e-21
Ect4	0.8654252290725708	1.8881740496698106e-21
Ela	1.5383809804916382	5.5155253418983954e-21
CG8036	1.1160310506820679	1.0631589791014327e-20
Syp	0.49602171778678894	1.8008213099120414e-20
Cct2	0.8673093318939209	1.8372164430542076e-20
Ptp10D	1.2573474645614624	2.1490788690086193e-20
CG5888	0.871126115322113	3.0173096433248186e-20
CG43341	1.6549932956695557	3.1923816244600706e-20
Ef1alpha48D	0.5643461346626282	3.2363135903030075e-20
Cyp28d1	0.6871402263641357	3.2772789562815963e-20
CG43986	1.000535249710083	4.659676629240078e-20
drpr	0.9033531546592712	6.491629165084903e-20
CG6287	0.7862396240234375	7.177176980548968e-20
trio	1.0902432203292847	8.537508827256345e-20
CR44785	2.548192262649536	1.6127306659193543e-19
CG1552	1.284643530845642	2.0068010012089865e-19
CG12344	3.0061686038970947	4.0215393007761806e-19
CR44107	1.4291863441467285	4.327810655964862e-19
RhoGAP71E	0.8286318778991699	4.594438369085712e-19
CG10527	0.7698805928230286	4.8971305020530905e-19
CG9634	1.3238145112991333	6.503259499768374e-19
Parp	1.0275746583938599	9.248036575658268e-19
myo	0.6500594019889832	1.317037283081009e-18
sima	0.6204588413238525	1.636641437887637e-18
roX1	0.42291682958602905	6.166522683568145e-18
ssp7	1.3869967460632324	6.344232784936893e-18
l(3)05822	0.7943553328514099	6.516549489768275e-18
Mtl	1.2143832445144653	1.2079104614719613e-17
mdy	1.967114806175232	1.4460155439349285e-17
RpS8	0.3413420021533966	1.5278206699840004e-17
CG9953	1.1236544847488403	1.981308558783567e-17
snRNA:7SK	0.879539966583252	2.6965060725190074e-17
ens	0.6036815047264099	2.7553230990711198e-17
Sema-1a	0.6610706448554993	4.4989361768983266e-17
Eip93F	0.6693108081817627	4.6528119951532146e-17
CG42593	0.6757928133010864	6.762105921576867e-17
CG10178	2.326854944229126	7.201273389819476e-17
cindr	0.7731217741966248	9.543840040315555e-17
CG45676	1.6696598529815674	9.714246495430966e-17
CG11892	2.177448034286499	9.764853922068994e-17
luna	0.816159725189209	1.1194673534334106e-16
Cip4	1.1589393615722656	1.636441132038153e-16
Mdh1	0.5713796615600586	1.6391811877152057e-16
RpL39	0.4249279797077179	2.875719888817991e-16
ps	0.34839388728141785	3.397494492903151e-16
CG45050	0.47953101992607117	3.5400561059942864e-16
Jheh3	0.8380460739135742	4.847742691230642e-16
CG32032	0.8074755668640137	5.050785571830333e-16
CG34383	0.8025972247123718	5.969754704179933e-16
ifc	1.010160207748413	6.249712972835513e-16
CG7966	1.2802138328552246	8.335201050740184e-16
CG32195	1.1912178993225098	1.4860019907165874e-15
mt:ND2	0.5099136233329773	1.830077146917261e-15
CG1146	1.220131754875183	2.203617735326051e-15
C3G	0.8328880071640015	2.4420220811924037e-15
CG31145	0.7203526496887207	4.268353082654604e-15
RpL12	0.4019958972930908	4.65924643568286e-15
GstE2	0.6979493498802185	4.974026391423672e-15
Ip259	0.5639678239822388	6.0135297589799135e-15
kibra	0.5955010056495667	6.0135297589799135e-15
CG42390	2.117117404937744	6.6843901574921975e-15
NKAIN	0.9612517952919006	6.726851930829249e-15
RpL17	0.329542338848114	7.63708168805209e-15
Irc	0.916114091873169	9.252896221289763e-15
CG32473	0.6977493166923523	9.685172338100389e-15
jar	0.7281818389892578	9.997432068834734e-15
Spn	0.6296415328979492	1.668909113236005e-14
CG6767	0.5839595794677734	1.7740202927952974e-14
cora	0.6982974410057068	1.9359570520405302e-14
CG6330	1.3069851398468018	2.296931836878531e-14
CG31974	0.6377208232879639	2.3419239209808783e-14
CG5835	1.5557518005371094	2.4812039608454777e-14
Baldspot	0.6961410045623779	2.7810619566949987e-14
Nipsnap	0.6418801546096802	2.7824966700396905e-14
CG1640	0.5781381130218506	6.271122237375293e-14
CG6847	2.79221773147583	6.512494497472546e-14
dia	1.3342877626419067	7.151607133136906e-14
CG7029	0.4641484320163727	1.2472397961225135e-13
Act5C	0.5274745225906372	1.4825834443012184e-13
Arf51F	0.6954602003097534	1.7280583887047497e-13
scrib	1.1033110618591309	2.0781109462974162e-13
step	1.0008201599121094	2.3818071038028153e-13
fabp	0.6002939343452454	2.6289751101944707e-13
CG11151	0.5693939924240112	3.448907757788989e-13
PyK	0.4082370698451996	3.695234757831428e-13
shot	0.5353808403015137	5.364151432129078e-13
zfh2	0.5076389908790588	5.974857494441115e-13
CG8602	0.5483465790748596	5.990950177434877e-13
GEFmeso	1.2038731575012207	6.375387348233175e-13
E(spl)mbeta-HLH	1.0586479902267456	6.605141650293702e-13
CG8740	2.396106004714966	6.889912762470733e-13
Lasp	0.926979124546051	7.240340850707608e-13
Tapdelta	0.6380110383033752	8.684223886307334e-13
rdgA	0.49318498373031616	1.0392073972593427e-12
Cyp28c1	1.5497219562530518	1.0494438165124207e-12
ckn	0.7835384607315063	1.1558701577440743e-12
Liprin-gamma	0.5460793375968933	1.6609926844312455e-12
toc	0.9970667362213135	2.767970795142181e-12
mol	2.1461052894592285	3.866634839773316e-12
CG6908	1.9581890106201172	4.283819334554677e-12
dsd	0.873794436454773	4.292911235776062e-12
CG14441	0.8991948366165161	5.362548061585763e-12
chic	0.4994802474975586	6.159372057995437e-12
drk	0.76311194896698	6.498838324397318e-12
Sin3A	0.5773091316223145	7.0669513266129415e-12
l(1)G0196	0.6945775747299194	1.0924035538670483e-11
emc	0.5272929668426514	1.1724283398585941e-11
RpL21	0.25195208191871643	1.3672806524004895e-11
Sar1	0.5061813592910767	1.57683045401789e-11
l(2)k09913	0.45003369450569153	2.1845555846269046e-11
wts	0.6505795121192932	2.2602447328919787e-11
CG3662	0.47693192958831787	2.2973456262345747e-11
CR45131	1.2013356685638428	2.4733570905529174e-11
schlank	0.6538124084472656	2.507602481079998e-11
gpp	0.5993486046791077	2.58540622722041e-11
CG3164	0.7911561727523804	2.7750992831875763e-11
CG4404	0.6154349446296692	3.2497906888461374e-11
mt:ND3	0.4007107615470886	3.5095312459735587e-11
5-HT7	1.8738548755645752	3.595675825647094e-11
Ugt86De	1.8057281970977783	3.7564034692322417e-11
CG3702	0.9059745073318481	3.8771751474212055e-11
